# A [mK^2 * Mpc^3]
1.190749513061507975e-01 1.436928104555676156e-01
nan 9.770291693949076373e-02
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
1.013297402021431787e-01 nan
1.375352743459967719e-01 nan
1.991960834637990230e-01 1.172828794459887941e-01
2.747089677396125085e-01 1.817352749058963601e-01
3.429615974982063165e-01 2.544139026448059560e-01
3.866204680513813940e-01 3.143967011271644463e-01
3.984295001978220285e-01 3.510095130761233806e-01
3.840380673842093140e-01 3.629278328895909622e-01
3.606996947489570227e-01 3.624681552399106055e-01
3.345563455471985970e-01 3.515887756943189002e-01
3.129133526385484143e-01 3.364431847129691899e-01
2.987401413407336781e-01 3.207705800891572645e-01
2.817100416999268053e-01 2.995748409759272923e-01
2.526915441263943296e-01 2.684039172989879929e-01
2.093468912943161619e-01 2.272712751775523843e-01
1.543802135491080807e-01 1.768300120158457223e-01
9.903559773351870710e-02 1.247508356929094009e-01
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
1.091411033987779999e-01 nan
1.460618985074251253e-01 1.226682497622362394e-01
1.641032821385721985e-01 1.497865702489612760e-01
1.615391067828109151e-01 1.570855046079059070e-01
1.447090045934129598e-01 1.453944197268757232e-01
1.209700512234017644e-01 1.189139199059240648e-01
9.814461250882870746e-02 nan
nan nan
nan nan
