1.066729102299437315e+01 1.248015815693747754e+01
1.025383814312085740e+01 1.183569502949272412e+01
9.201865371937275384e+00 9.533328617890829193e+00
7.244769855932396752e+00 7.020832264599604855e+00
5.388497770600459980e+00 5.205557602595721534e+00
nan nan
nan 5.082124060027728873e+00
5.708993662765667665e+00 5.181599456861858854e+00
6.648614284987663048e+00 nan
7.339539459747200567e+00 5.651965127321709303e+00
7.568411713548255371e+00 6.744008401059245372e+00
7.189814998323281969e+00 6.585860569678978926e+00
7.322033183834381731e+00 7.156349423239497298e+00
8.795090180278734238e+00 8.827916913348481387e+00
1.057872507109404836e+01 1.027456063274340892e+01
1.123055900463219103e+01 1.100500559417619684e+01
1.097869298855910714e+01 1.071351705153948863e+01
9.120203592861223285e+00 8.998548519983099681e+00
6.281539463060377138e+00 8.263221958294806768e+00
5.368444813194502174e+00 6.339137795595618741e+00
6.247593477569012954e+00 5.323990039635368987e+00
5.793440852619919923e+00 nan
5.792027082219264322e+00 6.338868128365922949e+00
7.983783319061921624e+00 8.046562575568358966e+00
9.974859003640212052e+00 8.524329895020677839e+00
1.064827815061627092e+01 8.296349372190723770e+00
1.047307048278090491e+01 7.767034809599537404e+00
9.461429039491276782e+00 7.454697436111207054e+00
7.578843781440760097e+00 6.924412169008318685e+00
5.452100945788298958e+00 6.332972009150690695e+00
5.008438548750091535e+00 5.819748178135325745e+00
nan 5.539915116099107806e+00
5.265774247821103593e+00 6.800339500668015624e+00
5.855930547796465824e+00 8.090607567644855891e+00
6.756219495980707812e+00 8.886859363026420766e+00
8.501859006341851099e+00 9.417137910050643157e+00
1.031435281712821705e+01 9.878897877460961041e+00
1.118823999891293397e+01 1.017410477623706910e+01
1.106242433470482034e+01 1.012373769802920442e+01
1.020963254875676540e+01 9.538538824838141750e+00
8.716036942201942139e+00 8.428729034232967265e+00
6.812541930515704891e+00 6.923635167311168459e+00
5.896528361660533513e+00 5.380714611163791794e+00
7.002950769766483674e+00 5.087822686202076561e+00
8.531019419519740410e+00 5.771814716771226372e+00
8.850694705121401995e+00 6.685766707252346563e+00
7.902798872098586003e+00 6.554729672941865815e+00
6.915259198459390078e+00 5.585551926973121084e+00
6.926007248993843568e+00 nan
6.958869834482372951e+00 nan
5.899777977598058776e+00 nan
nan nan
