# A [mK^2 * Mpc^3]
2.660334282827791164e+00 2.751082171949576161e+00
2.905398347643101342e+00 2.919062223983769577e+00
3.253222060040392716e+00 3.176638900969765533e+00
3.528078337328184766e+00 3.361188295875671361e+00
3.515421987556899275e+00 3.257419408895321666e+00
3.135020124474087400e+00 2.818844303471080615e+00
2.338249412385084991e+00 2.062208959016889054e+00
1.408045955815439898e+00 1.343589206085966214e+00
7.671734514571758590e-01 9.820427867554021306e-01
6.256036956498541857e-01 7.989563999519319060e-01
1.048987692998949228e+00 9.327286174888310688e-01
1.709446463111909953e+00 1.474802926070085451e+00
2.400150144399828545e+00 2.107639963346100931e+00
3.305606745657638790e+00 2.941046319318816327e+00
3.969994245509471664e+00 3.574926962118300189e+00
4.335568619458086026e+00 4.006940107484835423e+00
4.132154053494521584e+00 3.963464227618314517e+00
3.813471770081987344e+00 3.763319848306870608e+00
4.231548780634317275e+00 4.148408696031061993e+00
5.666135040294896896e+00 5.436489437315533024e+00
7.608321816537739757e+00 7.226883956629263750e+00
9.258727690663789645e+00 8.785097072637174875e+00
1.005260877358237437e+01 9.618165892063201383e+00
9.850872023751957585e+00 9.598091639126243635e+00
8.845302287879578174e+00 8.865178699233169368e+00
7.391529173393826646e+00 7.507599871459288643e+00
6.084821477109198185e+00 6.202772489437642811e+00
5.642196704253038320e+00 5.654913166493718890e+00
6.780807162620853923e+00 6.710912275432875163e+00
9.644547230651149050e+00 9.591657108603039106e+00
1.393082090626270819e+01 1.388970782583088770e+01
1.908998154326708274e+01 1.891512043292757994e+01
2.301051772557624631e+01 2.267242774578306097e+01
2.550954860691276238e+01 2.505622389532040017e+01
2.575872516728719575e+01 2.538027254508214270e+01
2.375917898454811450e+01 2.372344540556887438e+01
2.019551010304609662e+01 2.063775649328347939e+01
1.587678311488765104e+01 1.684210241978441758e+01
1.162743732519977335e+01 1.307630412867738023e+01
8.027704040296372412e+00 9.815749810349450044e+00
5.595394847742507061e+00 7.459675387949349812e+00
3.342850122798083579e+00 4.943357162504619318e+00
2.246861250535992394e+00 3.451467793934100747e+00
1.466638210983475465e+00 2.161907824969356184e+00
1.002555129311524018e+00 1.260093255756133956e+00
6.868099657613445652e-01 7.190356620228055551e-01
4.226129465926106166e-01 4.819565556440035814e-01
2.437612212402747169e-01 5.822274214964295869e-01
2.905668176560984306e-01 9.573656971351123257e-01
6.307090532485998269e-01 1.496826064052053651e+00
1.205730539808848700e+00 2.055334253976218051e+00
1.914400121218215123e+00 2.504865546080446315e+00
2.551531062606086309e+00 2.745235239201252675e+00
2.829649441907219121e+00 2.702542201592108562e+00
2.480094745702829950e+00 2.288672031012530805e+00
1.483043252069047746e+00 1.549578461342610680e+00
5.658697640294418907e-01 8.493963264354005283e-01
6.189294125776005906e-01 5.929199220312625362e-01
1.886784778060009105e+00 1.369378221787433070e+00
3.813756000872107421e+00 2.944219917148466870e+00
5.771977654344349951e+00 4.663484617145198463e+00
7.401776857446813906e+00 6.200689443888962593e+00
