# A [mK^2 * Mpc^3]
1.369506960731529777e+00 1.130669300735474669e+00
1.337511475263605476e+00 1.131630049729672960e+00
1.285260124996908004e+00 1.087217990660466205e+00
1.278719318686582396e+00 1.087157276775417847e+00
1.346903273927396505e+00 1.162066026264917173e+00
1.431836041164240569e+00 1.224112105611705692e+00
1.467405869296084076e+00 1.194375291743026368e+00
1.492578746939324130e+00 1.179202713673085157e+00
1.586740201208413303e+00 1.257232717982946779e+00
1.733650929697764242e+00 1.432778044264625406e+00
1.876226889051938906e+00 1.701524034534258378e+00
1.928884986737230411e+00 1.876053940049015267e+00
1.836512525499225612e+00 1.973722574419435993e+00
1.634259928952732643e+00 1.866073120210310243e+00
1.361717240862105660e+00 1.613186168163541989e+00
1.142721366385714088e+00 1.352226611128498845e+00
9.906006374114687540e-01 1.103088061997332670e+00
9.551165263558586416e-01 9.531504796672102264e-01
9.807654189657354360e-01 8.773899888039814465e-01
9.534267811905960954e-01 7.090477039452915964e-01
7.434790606827327286e-01 3.935712269808414598e-01
4.121125188113030080e-01 2.490618735781821025e-01
3.606728446160202828e-01 4.918387447909496335e-01
7.082877461518333195e-01 8.526927639756707311e-01
1.014877926894886651e+00 1.076255525999621376e+00
1.086558839763751783e+00 1.138428397882249143e+00
1.016224526375792525e+00 1.095902162786640988e+00
9.373654043063206487e-01 1.031064801809066234e+00
9.044316977824834458e-01 9.866100725101815128e-01
9.795435806413885782e-01 1.012255104260193050e+00
1.140593939149810110e+00 1.137297748421520316e+00
1.369260559262425625e+00 1.354770987480798938e+00
1.640501311783568283e+00 1.637970788106816622e+00
1.924155129546270881e+00 1.946658946516332644e+00
2.214846916898692175e+00 2.260884782673689752e+00
2.501755484284975850e+00 2.572363274010424306e+00
2.755700638346326947e+00 2.858788460517096564e+00
2.974172053079650713e+00 3.085677182761828341e+00
3.168626159363832517e+00 3.244125927848406921e+00
3.331759753720433093e+00 3.327187076386175058e+00
3.462859554438201037e+00 3.362811785856849145e+00
3.531388991353164197e+00 3.365742712136423176e+00
3.499013715874326191e+00 3.319488471747317426e+00
3.320481407014529207e+00 3.193112159996277732e+00
3.064094261367368510e+00 3.022334388756065415e+00
2.775719737003412568e+00 2.834259212435045416e+00
2.616002741547022392e+00 2.728486014384626568e+00
