# A [mK^2 * Mpc^3]
3.837538651206129359e-01 3.106759870799422618e-01
3.014840216991259703e-01 2.576523929289969428e-01
2.570395379130344105e-01 2.010984277503480577e-01
2.513199774734271585e-01 1.562096657991821069e-01
2.766913608465573771e-01 1.297844855114157481e-01
3.179104178226691557e-01 1.309519045152024719e-01
3.584608937377636306e-01 1.581366483980446713e-01
4.052183943624800833e-01 2.063018997408735955e-01
4.460631935480319221e-01 2.738040861203439591e-01
4.907144377743610786e-01 3.616564338969568970e-01
5.661093694004063481e-01 4.566808217184599727e-01
6.628144920461750411e-01 5.748474481462999552e-01
7.815980341958833622e-01 7.072413452717362103e-01
8.988090793958219971e-01 8.389333054405513357e-01
9.924804338241940416e-01 9.460818191030118118e-01
1.082548914029014098e+00 1.001460502217545123e+00
1.132057096131176888e+00 1.002130356635891228e+00
1.106529730547070045e+00 9.543748303047866477e-01
1.009553465498808755e+00 8.832497131683397784e-01
8.589048056975174816e-01 7.904137727175960526e-01
6.761167140311101775e-01 6.479808612320149264e-01
5.020824800742642591e-01 4.723212713620293379e-01
3.919324485456048834e-01 3.336995118817582817e-01
3.739463568524185599e-01 2.721131158893480007e-01
4.131141565624718015e-01 2.729192089534124288e-01
4.501581190055417014e-01 2.927079146059983761e-01
4.561305480850073035e-01 3.379673527674452171e-01
4.415977793094849613e-01 4.007913068270164691e-01
4.409885211012339878e-01 4.493386683555707917e-01
4.677271297559540408e-01 4.468054905462241488e-01
4.819995660186116027e-01 3.945691793874827047e-01
4.509277572910966314e-01 3.211173528137525324e-01
3.969873242492364951e-01 2.863727545802551289e-01
3.457347048420640889e-01 2.942907261837838240e-01
2.980937266153894094e-01 2.660692076402437767e-01
2.448733806413604386e-01 1.978876579427342186e-01
1.893399719851469043e-01 1.349392594040301763e-01
1.316692697357833286e-01 1.019987920114221597e-01
9.570439137271039010e-02 nan
nan nan
nan nan
