# A [mK^2 * Mpc^3]
7.956266975546345543e-01 6.921605145639178058e-01
4.669567513213795373e-01 4.061893738342143845e-01
2.200818871206739746e-01 2.236669586369619267e-01
3.058361928030477461e-01 3.575026553471822299e-01
5.042427769861874687e-01 5.639568318095169452e-01
5.961202607575432078e-01 6.628153165618292375e-01
6.702739934168220337e-01 7.218990239159230882e-01
7.696349475757409131e-01 7.878983862462712873e-01
8.675821310181535129e-01 8.571255868237430686e-01
9.290017765104870984e-01 9.068768502529312991e-01
9.400010362844931633e-01 9.236962091728067037e-01
9.002510125807261510e-01 8.998935872185006568e-01
8.167285977938205654e-01 8.326403971764235745e-01
6.998256202803191384e-01 7.247796170248598235e-01
5.634910791709077937e-01 5.881784564290718498e-01
4.222694265931208890e-01 4.389521770298200343e-01
2.904709463506768286e-01 2.939901405766902065e-01
1.933296460267318606e-01 1.787798335781722592e-01
1.588848215043873746e-01 1.209610015609603739e-01
2.204004578955974236e-01 1.482850003973023578e-01
3.736431872316123282e-01 2.658470829758523002e-01
5.730678692323994960e-01 4.365785159055011189e-01
7.747382437761335394e-01 6.197094674638324863e-01
9.228883031866482733e-01 7.742239042772950386e-01
9.513188368841331011e-01 8.572206019316157555e-01
8.185515596381979231e-01 8.323920761234689936e-01
5.556721378637192732e-01 6.866933113587899706e-01
2.992904683304022373e-01 4.677408933709764627e-01
1.993002396116798913e-01 2.928996457305013124e-01
2.678281584461469911e-01 2.496561660219642764e-01
4.181676268026877641e-01 3.191380755162109839e-01
5.653188446413927037e-01 4.377462875397718500e-01
6.731287973457495966e-01 5.520680979329745108e-01
7.362241717370192617e-01 6.372695787781438304e-01
7.581786343452679988e-01 6.853839690446402733e-01
7.476194155270100561e-01 6.988261265064825700e-01
7.200621505285595969e-01 6.914208672062335248e-01
6.803257913563098835e-01 6.680335911248709291e-01
6.344687762368541595e-01 6.342750540406295601e-01
5.907437972855323904e-01 5.996722445055342465e-01
5.496863383346208831e-01 5.641221362307933251e-01
5.190482694611809888e-01 5.349314122477580868e-01
5.059485599508654063e-01 5.204406812068325117e-01
5.157312084193776958e-01 5.287047026194688915e-01
5.511525713427187778e-01 5.641044638606182993e-01
6.009270985027461709e-01 6.139341782969318650e-01
6.537137695378120172e-01 6.646214084189726590e-01
