# V_eff [Jy]
6.348893881266202577e+00 6.245462569463371416e+00 6.143046863628341292e+00 6.039682192759778800e+00 5.924064830093630718e+00 5.818786083583895596e+00 5.709356417774693604e+00 5.599244677656047386e+00 5.485366655525928614e+00 5.372081732406042143e+00 5.256440142392650117e+00 5.148500537658037501e+00 5.028601373600515956e+00 4.907974741382107986e+00 4.783518302242877773e+00 4.661306570173541886e+00 4.534952266163047696e+00 4.406152540304929310e+00 4.277346538720765423e+00 4.145319577557229351e+00 4.001124272083160349e+00 3.863963526081556576e+00 3.717843295347352139e+00 3.575047780167134093e+00 3.424338820870445499e+00 3.274627968331055516e+00 3.142237537515919499e+00 2.994104925670627804e+00 2.837207077100952546e+00 2.682320121222178333e+00 2.514674694029790381e+00 2.362822441022672137e+00 2.211533998105879917e+00 2.053734184072987912e+00 1.895137780384682280e+00 1.742214689327689303e+00 1.588914977735342182e+00 1.435016969406411436e+00 1.298126988255874359e+00 1.160247017395614755e+00 1.032424866708856026e+00 9.196002405979857297e-01 8.221523359409480536e-01 7.523823795096687972e-01 7.219877523488532622e-01 7.373918319622612128e-01 8.001659681814302649e-01 8.911953652908189971e-01 1.000965576305232752e+00 1.122677990934979109e+00 1.255944286286317491e+00 1.393007111415185184e+00 1.532265844437011859e+00 1.670859580082188822e+00 1.805032511685350727e+00 1.938838537287722597e+00 2.073072975839982846e+00 2.206173302805124248e+00 2.339200885701829158e+00 2.467835261657747914e+00 2.596870351797902821e+00 2.720519508315677015e+00 2.841019926051260303e+00 2.961475006249280284e+00 3.075601121734308219e+00 3.188040839170195540e+00 3.302380796463306289e+00 3.411715868469749502e+00 3.517846765157012445e+00 3.638140460700781009e+00 3.735662029455562028e+00 3.833437270084599557e+00 3.928491064780366582e+00 4.022526400754420806e+00 4.112810045666310366e+00 4.220032930078852829e+00 4.303028736894946249e+00 4.387741449190778020e+00 4.478558173273350818e+00 4.560875778150356830e+00 4.643114910144598539e+00 4.703349532264453181e+00 4.775885351921386857e+00 4.849537089002441625e+00 4.913689306715014027e+00 4.983957525540727573e+00 5.054357812761141489e+00 5.121995697102781797e+00 5.185357305290246188e+00 5.245272820843839945e+00 5.303732437722897153e+00 5.361043541455070560e+00 5.416283917016426308e+00 5.471461246323698013e+00 5.528963331942759574e+00 5.580748467093021858e+00 5.631886369763164701e+00 5.679083951103748085e+00 5.675652266159035619e+00 5.725173178667008145e+00 5.773444298724216495e+00 5.819056548775588311e+00 5.862643441081372586e+00 5.907413391521256329e+00 5.947839095535313980e+00 5.987890842969864735e+00 6.025585503420886724e+00 6.060926441969015421e+00 6.094675797347266943e+00 6.122246128854289537e+00 6.156797473032280976e+00 6.188876735931703621e+00 6.217880957873613390e+00 6.247831712144008343e+00 6.276577666082023832e+00 6.304222146051767339e+00 6.330761065586187897e+00 6.354990794743716975e+00 6.378477185705136776e+00 6.401107665454917495e+00 6.422269595930252706e+00 6.439944817051209469e+00 6.456061251230524434e+00 6.469379659185913845e+00 6.481599945520217787e+00 6.489676715700912091e+00 6.496977601420014459e+00 6.504978069669320462e+00 6.511345527093527430e+00 6.513893441833431552e+00 6.515037186416980930e+00 6.514393664205995194e+00 6.510367197830578156e+00 6.505291803072474899e+00 6.498286719436840109e+00 6.488671968061975548e+00 6.478831671020794936e+00 6.462275314444458907e+00 6.445025362852364381e+00 6.426938694677068575e+00 6.405539695206199369e+00 6.382380297634305144e+00 6.355829168248625649e+00 6.326792955144060038e+00 6.295806580090286708e+00 6.262231030920315078e+00 6.222583273245064994e+00 6.183010576592681495e+00 6.138379347515459550e+00 6.089317286554778441e+00 6.038891060850322567e+00 5.986283747730284155e+00 5.922882068149942114e+00 5.862059253985228757e+00 5.794614686590378483e+00 5.724370454134127151e+00 5.657088171184198266e+00 5.585612090342451097e+00 5.511496390184064786e+00 5.435983043641782864e+00 5.373916879551203785e+00 5.289137089338607822e+00 5.203208967891139736e+00 5.113442464120289799e+00 5.019317432455838279e+00 4.933028174551509437e+00 4.837120771055713142e+00 4.743314361413158764e+00 4.651943635355729967e+00 4.568213224174709985e+00 4.468926450811383511e+00 4.369416889685041383e+00 4.278390760998425968e+00 4.191902272738550650e+00 4.102612879067176088e+00 4.011868530189187432e+00 3.930609450325150078e+00 3.853737732635562185e+00 3.781172910978583879e+00 3.716867097478168791e+00 3.661143258180523663e+00 3.623050805278616338e+00 3.582831690799066493e+00 3.555334674914455650e+00 3.545844461215501120e+00 3.530252769709242955e+00 3.538265955161281617e+00 3.555944709848631202e+00 3.585379794340681769e+00 3.625590453652050016e+00 3.675829180805244345e+00 3.737411740502255331e+00 3.808473418875653937e+00 3.892211732184082784e+00 3.987354560515376178e+00 4.081772561477753136e+00 4.192308893192881136e+00 4.303510719212447100e+00 4.427241108631855049e+00 4.549942101839526742e+00 4.681886036262750572e+00 4.814954252178001326e+00 4.950640407617012073e+00 5.085665917122417667e+00 5.219972887589420019e+00 5.358534754293909685e+00 5.499682613003742837e+00 5.638097690263461637e+00 5.779567974442553435e+00 5.927363622789351361e+00 6.070224000365470829e+00 6.210559088528272653e+00 6.355264673659389629e+00 6.493582840100136089e+00 6.630132010078435556e+00 6.772111076890682035e+00 6.906295049149765219e+00 7.029205656822499648e+00 7.163998744502995564e+00 7.288083930743406214e+00 7.428926363704969837e+00 7.555994809431904713e+00 7.681319573681502533e+00 7.803072773798444217e+00 7.925813986482256546e+00 8.045643522917703905e+00 8.162725214829947618e+00 8.279184353175432776e+00 8.391702961528267224e+00 8.490562143889164304e+00 8.594743523965190590e+00 8.701282475175680986e+00 8.807066182096059848e+00 8.910699476590012935e+00 9.010018680689924508e+00 9.107786581436711160e+00 9.205698726474706106e+00 9.301494265186624588e+00 9.394192549536670711e+00 9.491403821645246097e+00 9.580849234322215580e+00 9.666398692323577180e+00 9.750703862323288007e+00 9.835249774906063891e+00 9.914746932575768668e+00 9.990760261769407791e+00 1.006900716141180929e+01 1.014505196914520369e+01 1.021764608512304484e+01 1.029038468299454756e+01 1.036078895789707310e+01 1.042871018132641403e+01 1.049321887591336022e+01 1.055563929918847421e+01 1.061502455030354142e+01 1.067592100761704721e+01 1.073302200412373608e+01 1.079487058500586372e+01 1.084735403453592362e+01 1.089925438470010022e+01 1.095039520833705993e+01 1.099920953640398835e+01 1.104764658263036559e+01 1.109255891156835716e+01 1.113546370905525684e+01 1.117704966064161098e+01 1.121862904087078938e+01 1.126302628560629060e+01 1.130091091065385633e+01 1.133573014788350974e+01 1.136985010614078817e+01 1.140088634221345743e+01 1.142844198950851720e+01 1.145774702510590792e+01 1.148304209656719976e+01 1.150757789173204770e+01 1.152882233466980644e+01 1.155173402051495835e+01 1.157521884957068892e+01 1.159404932845697900e+01 1.160865126597973784e+01 1.162549106985444247e+01 1.164189067526055865e+01 1.166054269586966718e+01 1.167410457993016770e+01 1.168589408158594978e+01 1.169264980102025042e+01 1.170347312834294407e+01 1.171399470356332984e+01 1.171998159717258758e+01 1.172622142859487404e+01 1.172942768982533579e+01 1.173369451919576356e+01 1.173010209743234711e+01 1.173249465825843885e+01 1.173290943508140671e+01 1.173035676362544599e+01 1.172531632958576076e+01 1.171695242284954652e+01 1.171094267591904448e+01 1.170221565179210721e+01 1.169481093899777591e+01 1.168741383578186088e+01 1.167762140083156375e+01 1.166523462875949235e+01 1.165292603677271366e+01 1.164571655036632691e+01 1.163337772125457192e+01 1.161066311645478422e+01 1.159387425166245222e+01 1.157777744642276474e+01 1.155796952166549652e+01 1.153371950132757107e+01 1.151631465600074122e+01 1.149286225704863718e+01 1.147153311731814007e+01 1.144651352191336890e+01 1.142017335147658130e+01 1.139344292386333279e+01 1.136712241692383429e+01 1.134021348701314125e+01 1.130967321695112382e+01 1.127880159126666371e+01 1.125019932055655403e+01 1.122096592416741956e+01 1.118699516548921835e+01 1.115396379945940097e+01 1.111865393679461889e+01 1.107891977820501239e+01 1.104214486672548823e+01 1.100473632744010821e+01 1.096570376468917729e+01 1.092317339559343381e+01 1.088152867011618596e+01 1.083980359052437059e+01 1.079195684267607547e+01 1.073994718816644500e+01 1.069415696341649813e+01 1.065117795014089452e+01 1.060174514885577146e+01 1.055103021679761355e+01 1.050264536385399339e+01 1.045126409475200546e+01 1.040036889471463333e+01 1.034538814128359618e+01 1.029134227471509710e+01 1.023715295101056810e+01 1.018010305150374428e+01 1.012256522915119383e+01 1.006747342107004783e+01 1.000679068530915394e+01 9.950909507713966207e+00 9.898014326595136581e+00 9.834882423108787464e+00 9.764900259642107727e+00 9.700466293086137171e+00 9.631748314288639534e+00 9.564669440955581692e+00 9.497114264849940923e+00 9.427233340216439217e+00 9.355533009238181208e+00 9.286205675461280507e+00 9.215458927653266130e+00 9.141292042073096979e+00 9.064336781705376822e+00 8.990858322340205433e+00 8.916475848440079233e+00 8.839561736333882536e+00 8.764142968392198085e+00 8.686729399092060433e+00 8.608536050403921891e+00 8.528312803087032989e+00 8.448754532793319783e+00 8.360453157416658954e+00 8.278945114632460189e+00 8.197285840804763524e+00 8.115822082985271635e+00 8.032971685840497145e+00 7.952916665113643369e+00 7.867040131039346740e+00 7.783640247177450178e+00 7.697148233674700357e+00 7.612812118276386819e+00 7.523913887666277667e+00 7.437800108290261392e+00 7.328147589156729147e+00 7.236491131080863504e+00 8.185391111392966934e+00 8.101925294001839362e+00 8.023005176847663122e+00 7.943170671795646065e+00 7.865529438311090971e+00 7.792509567635328871e+00 7.713093691508097649e+00 7.632708792411669663e+00 7.557311099302765456e+00 7.482352657656219819e+00 7.497111315642446705e+00 7.426172657539711786e+00 7.358945769664333447e+00 7.282541418632538566e+00 7.216776925587018887e+00 7.131252224596536848e+00 7.065046577223590418e+00 7.001735736585620984e+00 6.935961447470065266e+00 6.875239369365563569e+00 6.815248085236906839e+00 6.759230835636474310e+00 6.704804696647459039e+00 6.652909209856134432e+00 6.608557745028617703e+00 6.559637999692444765e+00 6.514942796001625069e+00 6.475014077098190768e+00 6.433094297885872948e+00 6.398631307412054881e+00 6.368907853039370792e+00 6.349378481376126260e+00 6.324435425801059552e+00 6.303392288402382526e+00 6.287508841098509826e+00 6.272017082049333503e+00 6.268859622842012591e+00 6.260507744191392554e+00 6.258390334790176368e+00 6.257695264735175122e+00 6.264375282681389656e+00 6.266932315896483807e+00 6.277624683218460788e+00 6.292539702995069817e+00 6.308311156989954149e+00 6.329257357797465566e+00 6.347690761571504581e+00 6.371979196006865465e+00 6.390642583952556244e+00 6.420910986164831691e+00 6.455494968589350790e+00 6.488427418834119997e+00 6.526631454682430444e+00 6.564021487616135353e+00 6.605491072681135556e+00 6.646923819036442360e+00 6.689766499020486812e+00 6.733084948248496460e+00 6.776722722033039048e+00 6.821140882218480250e+00 6.864664369563422852e+00 6.910974705091627257e+00 6.958806743473954448e+00 7.003417838507135507e+00 7.049041523225497485e+00 7.095292162779958112e+00 7.142994570581762126e+00 7.189724824225082855e+00 7.240818342441211364e+00 7.287265013335658459e+00 7.334574458344632397e+00 7.381803048139874868e+00 7.426824853307082641e+00 7.472823300624400922e+00 7.519168243724210221e+00 7.564892007815732455e+00 7.607846827958181457e+00 7.651685394766923665e+00 7.695321495964575931e+00 7.739680829477591395e+00 7.784122100931957888e+00 7.825637164011150837e+00 7.865427655280868180e+00 7.907820675399555022e+00 7.944473999386420182e+00 7.983237245785169911e+00 8.020897152517415307e+00 8.056180753976391884e+00 8.093548385716726301e+00 8.129860819163285512e+00 8.163983890939809029e+00 8.199265700127542189e+00 8.233445149598109580e+00 8.266247187910547467e+00 8.298544070775957238e+00 8.329989195804879287e+00 8.361518296540092265e+00 8.391253244911752063e+00 8.419735539767971844e+00 8.448049695321566688e+00 8.475436808649602582e+00 8.502673331757300446e+00 8.527846677467666225e+00 8.553314662426251047e+00 8.575695844395344380e+00 8.599052206988890390e+00 8.623486895196345259e+00 8.647145695576934799e+00 8.671594827351295720e+00 8.693492128378084161e+00 8.711883006920093209e+00 8.733347287519539037e+00 8.752586405213268250e+00 8.774072160398471709e+00 8.791829918121836229e+00 8.806103510741600360e+00 8.826129123158665379e+00 8.842487951533589907e+00 8.858054708907497243e+00 8.873134123712350885e+00 8.886964930746017899e+00 8.899704378722805842e+00 8.913779737473719322e+00 8.933819315401231975e+00 8.943764100733785583e+00 8.958872393734887751e+00 8.969432207057577600e+00 8.979538057274750074e+00 8.986496866636947800e+00 8.995846222433652173e+00 9.005326118343079500e+00 9.012252099519640680e+00 9.017992077603377510e+00 9.023581378298688449e+00 9.027621944219491823e+00 9.026752463820422179e+00 9.030388641263821015e+00 9.033230476946851439e+00 9.037058460346601763e+00 9.039199883364343435e+00 9.039852925150702490e+00 9.038217586429979633e+00 9.035686190902406878e+00 9.038067208612329040e+00 9.039494602787616628e+00 9.034767097919782941e+00 9.033200329805154638e+00 9.028079019932595983e+00 9.020684388728053449e+00 9.022011934975179059e+00 9.012095075579521719e+00 9.003757445125515346e+00 8.994357674773539202e+00 8.982010442557845309e+00 8.972009298719147097e+00 8.962241620280881449e+00 8.948797501665795906e+00 8.935457022776978064e+00 8.918368150364768709e+00 8.903384003899967425e+00 8.887299293390130472e+00 8.871109699803922055e+00 8.856025715275738008e+00 8.838524680966463265e+00 8.829703447494443580e+00 8.810790676789247655e+00 8.790086501936944074e+00 8.771655185168384605e+00 8.752599654927593065e+00 8.732234271968936312e+00 8.708848697512154402e+00 8.686376785359314567e+00 8.660685782567256297e+00 8.634473681362281994e+00 8.607499711626433125e+00 8.583410865328247041e+00 8.553673206065534274e+00 8.528442954247827501e+00 8.499811547874813300e+00 8.469450898151348994e+00 8.429241584142580734e+00 8.399196873959493104e+00 8.368257572319206972e+00 8.336164623882000413e+00 8.305025637277779538e+00 8.275188212126391107e+00 8.238609257450180579e+00 8.205872761758875811e+00 8.167249929406228404e+00 8.133255635378400683e+00 8.102195649228230323e+00 8.060964664210677810e+00 8.025933491704011047e+00 7.990785973663188990e+00 7.954088305085557309e+00 7.919385993805019730e+00 7.880066212929254021e+00 7.841845688775634038e+00 7.803224991873475069e+00 7.766590708700104706e+00 7.727809373982426067e+00 7.692942732018415164e+00 7.651433857304600572e+00 7.609542662905552035e+00 7.565938075317450995e+00 7.524217736011274305e+00 7.483186785846877243e+00 7.438839989072012493e+00 7.392530555232060152e+00 7.349715604872578467e+00 7.304905149668845077e+00 7.261279004858574027e+00 7.216959995034751607e+00 7.174600030564763919e+00 7.129123101800285411e+00 7.083735217603251755e+00 7.036209166828835571e+00 6.991505570081966603e+00 6.946530664954326362e+00 6.897963370265071781e+00 6.851764960406284466e+00 6.804789718471641713e+00 6.759890368819716500e+00 6.715468108244874834e+00 6.668344857613710985e+00 6.625983050159943488e+00 6.586727430547055562e+00 6.539396790828996942e+00 6.493744544097792115e+00 6.444681636657261237e+00 6.412181244600054342e+00 6.365087062946022556e+00 6.318037065681835429e+00 6.267575906677744335e+00 6.219447852007489175e+00 6.174062188621131320e+00 6.128041902768643467e+00 6.079948259199280614e+00 6.034684300173760008e+00 5.987022964908678802e+00 5.944662896694280718e+00 5.898122390163523576e+00 5.850732247909022021e+00 5.804528276744862048e+00 5.757138491342121966e+00 5.710460164302585184e+00 5.664057169724469709e+00 5.612528986935707564e+00 5.567714984889090779e+00 5.520083508023274632e+00 5.473594600021431056e+00 5.426442823620124756e+00 5.380517634898462909e+00 5.336275741982156262e+00 5.291236125689304792e+00 5.246313785106891281e+00 5.202882667779733517e+00 5.158726735646300021e+00 5.114121601329412847e+00 5.070535132961645708e+00 5.026923369289468368e+00 4.983208086645855239e+00 4.940155497836886234e+00 4.901028175061341585e+00 4.860162053306332552e+00 4.818914993682864356e+00 4.773756407545568514e+00 4.734985152903742112e+00 4.693632082195670741e+00 4.654857173184098862e+00 4.615762904288247093e+00 4.577240556367910607e+00 4.540171974306941749e+00 4.501613512450364674e+00 4.464907936917357212e+00 4.426123605636118619e+00 4.389411748983621742e+00 4.355423471058703200e+00 4.317939998243209843e+00 4.280401963591880410e+00 4.243913925795525621e+00 4.207675033811185017e+00 4.173140844972542673e+00 4.139146849732269651e+00 4.102924299236446970e+00 4.070363413002443309e+00 4.036448186674974181e+00 4.005269731337055106e+00 3.972407248301689897e+00 3.940291869030487781e+00 3.909004715013031817e+00 3.878734156148651913e+00 3.853613383461845565e+00 3.828137151820985018e+00 3.799478859528215846e+00 3.768301759353148483e+00 3.744981867399002073e+00 3.717451418437843547e+00 3.689490425922147043e+00 3.661914217607716182e+00 3.638420211044738117e+00 3.611361903274876717e+00 3.585379783944685705e+00 3.559719025688017791e+00 3.534233597034805108e+00 3.509324970127912113e+00 3.489283149065399492e+00 3.466474166888709796e+00 3.442677999617785645e+00 3.421456619476904937e+00 3.400427624867753629e+00 3.381317745037597078e+00 3.361400270531631929e+00 3.339314948216302259e+00 3.315604569466110707e+00 3.291814024178301601e+00 3.279327010286904098e+00 3.257362628199616861e+00 3.238250020158266906e+00 3.217473347325583877e+00 3.193913803814947272e+00 3.167605933594171308e+00 3.148859367050207414e+00 3.125388341397844272e+00 3.105064888823566349e+00 3.085776019405446657e+00 3.067425786883108074e+00 3.047376205014344919e+00 3.029575386864933328e+00 3.006810559779160119e+00 2.997170221042711802e+00 2.971962659216832670e+00 2.962228342369935152e+00 2.943418922635126833e+00 2.929227859594688788e+00 2.911863385459451781e+00 2.895742293443489768e+00 2.880762653091697878e+00 2.880607847101613217e+00 2.864836397979332538e+00 2.850858382129730195e+00 2.837632824318674807e+00 2.823238382938729085e+00 2.811072388741699069e+00 2.796577426248017417e+00 2.782545952211108897e+00 2.768906885704041976e+00 2.754921774415567182e+00 2.742609627993063182e+00 2.729127367739590859e+00 2.715433985869839084e+00 2.705788488516787993e+00 2.693047783171561793e+00 2.684748333116976138e+00 2.674201898531567423e+00 2.662851183178595260e+00 2.652335130251748829e+00 2.640800968363893553e+00 2.630233940423567951e+00 2.615214888911299607e+00 2.607655926174733629e+00 2.599581190942802156e+00 2.590881724363285343e+00 2.581683895522794536e+00 2.573631714951335248e+00 2.564375877627151024e+00 2.557079478468097911e+00 2.551988399321635903e+00 2.544579933192368859e+00 2.537129015851452341e+00 2.529014527259279888e+00 2.526371620654099370e+00 2.522400719821630943e+00 2.518529185237355250e+00 2.509619597462761753e+00 2.504571062615260413e+00 2.503262702586559030e+00 2.492570281259264942e+00 2.490425960994956611e+00 2.488227172183822944e+00 2.485550532470484075e+00 2.484168106880761950e+00 2.488221490722948737e+00 2.482961501628517809e+00 2.485290963298277589e+00 2.485643317218441339e+00 2.488155650543828923e+00 2.487826815303181505e+00 2.486532936448658138e+00 2.488341627948250867e+00 2.490791112491218762e+00 2.492276002795508649e+00 2.492120402792301181e+00 2.493486289893120933e+00 2.495872615736896449e+00 2.497065790121146822e+00 2.499338961900503087e+00 2.498493121642161086e+00 2.502062276934679197e+00 2.506421474321688159e+00 2.510387402517257449e+00 2.515607595392316931e+00 2.516311545669113414e+00 2.524614239363301760e+00 2.532183373327436371e+00 2.539332955166628381e+00 2.546468621266781529e+00 2.558429925204061206e+00 2.571708192821326566e+00 2.584726238502891960e+00 2.596879731015340642e+00 2.611577801681487454e+00 2.625195632661034839e+00 2.640325827139666348e+00 2.661110499283556585e+00 2.678098138804529960e+00 2.701314569439442703e+00 2.722735747106081128e+00 2.746769355312755234e+00 2.769618666369200177e+00 2.794664339934805675e+00 2.821128192400800039e+00 2.851060587529642643e+00 2.885433236476838470e+00 2.921579866675254600e+00 2.955830929012722930e+00 2.996643849156818362e+00 2.437406438416617860e+00 2.472112873661145738e+00 2.515285205078675368e+00 2.564281938883234524e+00 2.614831592463902954e+00 2.667390167224523712e+00 2.717595562058048753e+00 2.729313047963584982e+00 2.787741427552387297e+00 2.851868733539788092e+00 2.914512357370500517e+00 2.980962736964733129e+00 3.047816055683598258e+00 3.115031836791341213e+00 3.184185059127285111e+00 3.253635904702356640e+00 3.319101333759960859e+00 3.386063749066051010e+00 3.452712120334977985e+00 3.533486670791162521e+00 3.609042983221050438e+00
