# A [mK^2 * Mpc^3]
4.155399375227483705e-01 4.511939760543531852e-01
3.604791569865152256e-01 3.857951934236300562e-01
3.046944655269810398e-01 3.172884643204234578e-01
2.620568737628866662e-01 2.619446885713890283e-01
2.356410865818348299e-01 2.270280929067271802e-01
2.089964601652267717e-01 1.989199657586039616e-01
1.626955857107584280e-01 1.519807960101884070e-01
1.181653028865482652e-01 9.621652816216003101e-02
1.250409949940822774e-01 nan
1.886809921424360825e-01 1.317368412196980865e-01
2.822336803130029992e-01 2.163054997720544881e-01
3.846620552497714285e-01 3.124951554886858385e-01
4.852526303112388861e-01 4.053793096916314953e-01
5.781713884255391678e-01 4.870999113202962860e-01
6.498953012513017935e-01 5.462520655537567160e-01
6.846257840624491164e-01 5.713224145057291814e-01
6.732237450211375762e-01 5.573991494420402759e-01
6.097807442203989625e-01 5.007973113214861938e-01
5.053930853800489009e-01 4.151452394738011642e-01
3.724997960325264756e-01 3.099517762060973181e-01
2.362348636683737624e-01 2.092881651280336097e-01
1.307752044324250740e-01 1.420831824698139678e-01
nan 1.260737489446723258e-01
9.641148468349930445e-02 1.636158364788545816e-01
1.566967501452523337e-01 2.233995666950327474e-01
2.072003995775419938e-01 2.597034126836944568e-01
2.252003940298167861e-01 2.656366990052635435e-01
2.475299490464928642e-01 2.776008472966682850e-01
3.012773286067032541e-01 3.193988106513002689e-01
3.908610721717714065e-01 3.985467816282736719e-01
4.867972264472448796e-01 4.888054958297944341e-01
5.734536795153184485e-01 5.762800468541161569e-01
6.392752205842261448e-01 6.494841635708188399e-01
6.715269395054416224e-01 6.925982969025987757e-01
6.733128094729644575e-01 7.047618396587439493e-01
6.510137549893536546e-01 6.888651579277834669e-01
6.113917109194468846e-01 6.495995963119932659e-01
5.565718765412296376e-01 5.901299430289279613e-01
4.915145902589980742e-01 5.184885470641183991e-01
4.218397272461276715e-01 4.416034285229301082e-01
3.554895191113388031e-01 3.691151229774976006e-01
2.878950829900801534e-01 2.961659657286154212e-01
2.268940320897545604e-01 2.302301350759220488e-01
1.743527366729445416e-01 1.710808651113497059e-01
1.306400125831159165e-01 1.156202420993741459e-01
9.799052526488909176e-02 nan
nan nan
1.091031934899336503e-01 nan
1.538136391409501702e-01 1.149303966557202322e-01
2.097469557126962481e-01 1.800675958850861957e-01
2.723097224655225967e-01 2.514922981124567691e-01
3.376042516268831228e-01 3.251978824731668327e-01
4.029197737236163701e-01 3.969557667247229360e-01
4.647120224814705880e-01 4.624911975004363796e-01
5.180796392591628940e-01 5.167119356937095453e-01
5.561929013967877866e-01 5.533925042755456492e-01
5.729266519459322859e-01 5.682759473570122566e-01
5.603770535135642605e-01 5.560663251040028898e-01
5.187565544707349874e-01 5.184382221345683606e-01
4.550960246192817249e-01 4.615768115568594232e-01
3.823276687136062391e-01 3.959531474820565666e-01
3.134981582629743913e-01 3.309982364881994266e-01
2.563436836101371519e-01 2.742539237824644371e-01
2.157421620185469568e-01 2.320318859242633536e-01
1.932806124630009059e-01 2.094303996956101144e-01
1.851637925652535044e-01 2.042022585211609731e-01
1.935169284822117197e-01 2.174608670202178851e-01
2.213143542006206776e-01 2.500978009487944131e-01
2.704018382303838286e-01 3.029987223338534985e-01
3.358645965269989042e-01 3.713066920492937295e-01
4.058186799386572230e-01 4.438503546097405383e-01
4.605308646165736097e-01 5.007650905886008585e-01
4.814433609147087401e-01 5.226758951027397071e-01
4.824037883566338336e-01 5.172895777700430298e-01
5.076111273942347513e-01 5.189364997995319362e-01
5.836038934483136487e-01 5.536656195406393088e-01
6.993764973837581778e-01 6.203178403701025134e-01
8.193906488313769110e-01 6.930067116777544056e-01
9.160688717106729717e-01 7.514231370860854353e-01
9.648196172042198260e-01 7.754799422031273259e-01
9.466547644927040261e-01 7.493539924303862509e-01
8.514312272718038699e-01 6.647719701232240874e-01
6.930460334100057018e-01 5.366541187168749616e-01
4.961682208540418859e-01 3.853108890076347715e-01
2.938992103459123761e-01 2.330974770700649790e-01
1.309531653085448943e-01 1.113650564937505999e-01
nan nan
nan nan
nan nan
1.799759758741159843e-01 1.343504191002718451e-01
3.099432658936994711e-01 2.411693978078055522e-01
4.410488813946582543e-01 3.570141564154117320e-01
5.645015890846898365e-01 4.762533482955283448e-01
6.808474805430414500e-01 5.971093673899441345e-01
7.948479704050857020e-01 7.188695706216295944e-01
8.987327469919579315e-01 8.283912799414820949e-01
9.904824467809838495e-01 9.211434174804659092e-01
1.029710619032367047e+00 9.583322875518477391e-01
9.721811701922712379e-01 9.036153722581730108e-01
7.862801883926314739e-01 7.331170916398646042e-01
5.159141356928332867e-01 4.806222499123289915e-01
2.999546091975749396e-01 2.548501847740977655e-01
2.778099840844183155e-01 1.832136321691494596e-01
4.575264246591448369e-01 2.953163973654812646e-01
7.212095366220353521e-01 5.105605653026377144e-01
9.437403925003021721e-01 7.168279304707140254e-01
1.056588223139990790e+00 8.410210399791193669e-01
1.039644289288946588e+00 8.556542511134844764e-01
9.007523001482042879e-01 7.612108060109018526e-01
6.696190168884269545e-01 5.800425854874994291e-01
3.953271304604045744e-01 3.520193414597260206e-01
1.666875930724684984e-01 1.540030920041618734e-01
1.049069355399227660e-01 9.556178691288871874e-02
2.073289031903824131e-01 1.807882316634074060e-01
